x,y,center_x,center_y,hexbin_id,hex_attempts,hex_pct,hex_points_scored,hex_points_per_shot,zone_range,name_zone,zone_attempts,zone_pct,zone_points_scored,zone_points_per_shot,league_pct,league_pps,slug_season,streak_col,radius_factor,adj_x,adj_y,bounded_fg_diff,bounded_fg_pct,bounded_points_per_shot
12.749998999999999,7.129164124598851,13.499998999999999,6.696151422706631,158,2,0.5,2,1,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.5622172478993495,-13.078336064075486,6.939598632269936,0.15,0.625,1.25
13.499998999999999,7.562176826491069,13.499998999999999,6.696151422706631,158,2,0.5,2,1,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.5622172478993495,-13.499998999999999,7.183045841833241,0.15,0.625,1.25
15.749998999999999,7.129164124598851,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-15.33523936345842,6.889702536792579,0.15,0.625,1.25
15.749998999999999,6.263138720814411,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-15.33523936345842,6.502600308620683,0.15,0.625,1.25
14.999998999999999,5.830126018922193,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.999998999999999,6.309049194534736,0.15,0.625,1.25
14.249998999999999,6.263138720814411,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.664758636541578,6.502600308620683,0.15,0.625,1.25
14.249998999999999,7.129164124598851,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.664758636541578,6.889702536792579,0.15,0.625,1.25
14.999998999999999,7.562176826491069,14.999998999999999,6.696151422706631,159,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.999998999999999,7.083253650878526,0.15,0.625,1.25
17.249999,7.129164124598851,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.83523936345842,6.889702536792579,0.15,0.5833333333333334,1.1666666666666667
17.249999,6.263138720814411,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.83523936345842,6.502600308620683,0.15,0.5833333333333334,1.1666666666666667
16.499999,5.830126018922193,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.499999,6.309049194534736,0.15,0.5833333333333334,1.1666666666666667
15.749998999999999,6.263138720814411,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.164758636541578,6.502600308620683,0.15,0.5833333333333334,1.1666666666666667
15.749998999999999,7.129164124598851,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.164758636541578,6.889702536792579,0.15,0.5833333333333334,1.1666666666666667
16.499999,7.562176826491069,16.499999,6.696151422706631,160,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-16.499999,7.083253650878526,0.15,0.5833333333333334,1.1666666666666667
23.249999,7.129164124598851,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-23.069402299382933,7.024896570882829,0.11500850340136054,0.46875,1.40625
23.249999,6.263138720814411,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-23.069402299382933,6.367406274530433,0.11500850340136054,0.46875,1.40625
22.499999,5.830126018922193,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-22.499999,6.038661126354236,0.11500850340136054,0.46875,1.40625
21.749999,6.263138720814411,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-21.930595700617065,6.367406274530433,0.11500850340136054,0.46875,1.40625
21.749999,7.129164124598851,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-21.930595700617065,7.024896570882829,0.11500850340136054,0.46875,1.40625
22.499999,7.562176826491069,22.499999,6.696151422706631,164,5,0,0,0,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7592043991772447,-22.499999,7.353641719059026,0.11500850340136054,0.46875,1.40625
24.749999,7.129164124598851,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-24.530541500662977,7.002460278280939,0.11500850340136054,0.46875,1.40625
24.749999,6.263138720814411,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-24.530541500662977,6.389842567132323,0.11500850340136054,0.46875,1.40625
23.999999,5.830126018922193,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-23.999999,6.083533711558015,0.11500850340136054,0.46875,1.40625
23.249999,6.263138720814411,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-23.46945649933702,6.389842567132323,0.11500850340136054,0.46875,1.40625
23.249999,7.129164124598851,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-23.46945649933702,7.002460278280939,0.11500850340136054,0.46875,1.40625
23.999999,7.562176826491069,23.999999,6.696151422706631,165,4,0.25,3,0.75,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.7073900008839717,-23.999999,7.308769133855247,0.11500850340136054,0.46875,1.40625
-22.500001,8.428202230275508,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,22.76702027308316,8.274038581082129,0.15,0.5454545454545454,1.5
-22.500001,7.562176826491069,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,22.76702027308316,7.716340475684449,0.15,0.5454545454545454,1.5
-23.250001,7.129164124598851,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,23.250001,7.437491422985609,0.15,0.5454545454545454,1.5
-24.000001,7.562176826491069,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,23.732981726916844,7.716340475684449,0.15,0.5454545454545454,1.5
-24.000001,8.428202230275508,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,23.732981726916844,8.274038581082129,0.15,0.5454545454545454,1.5
-23.250001,8.861214932167728,-23.250001,7.995189528383289,166,3,0.6666666666666666,6,2,24+ ft.,Left Side,22,0.5454545454545454,36,1.6363636363636365,0.37638786084381937,1.13,2015-2021,3+ Makes,0.6439743025557902,23.250001,8.55288763378097,0.15,0.5454545454545454,1.5
-1.500001000000001,8.428202230275508,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,1.9147606365415797,8.188740642469236,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.500001000000001,7.562176826491069,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,1.9147606365415797,7.801638414297341,0.09516067629604741,0.6923076923076923,1.3846153846153846
-2.250001000000001,7.129164124598851,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,2.250001000000001,7.608087300211394,0.09516067629604741,0.6923076923076923,1.3846153846153846
-3.000001000000001,7.562176826491069,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,2.5852413634584224,7.801638414297341,0.09516067629604741,0.6923076923076923,1.3846153846153846
-3.000001000000001,8.428202230275508,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,2.5852413634584224,8.188740642469236,0.09516067629604741,0.6923076923076923,1.3846153846153846
-2.250001000000001,8.861214932167728,-2.250001000000001,7.995189528383289,180,1,0,0,0,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,2.250001000000001,8.382291756555185,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.0000000011389787e-6,8.428202230275508,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,0.1805977006170676,8.323934676559487,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.0000000011389787e-6,7.562176826491069,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,0.1805977006170676,7.666444380207091,0.09516067629604741,0.6923076923076923,1.3846153846153846
-0.750001000000001,7.129164124598851,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,0.750001000000001,7.337699232030894,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.500001000000001,7.562176826491069,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,1.3194042993829345,7.666444380207091,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.500001000000001,8.428202230275508,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,1.3194042993829345,8.323934676559487,0.09516067629604741,0.6923076923076923,1.3846153846153846
-0.750001000000001,8.861214932167728,-0.750001000000001,7.995189528383289,181,5,0.8,8,1.6,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7592043991772447,0.750001000000001,8.652679824735685,0.09516067629604741,0.6923076923076923,1.3846153846153846
1.499998999999999,8.428202230275508,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-1.2805415006629777,8.301498383957597,0.09516067629604741,0.6923076923076923,1.3846153846153846
1.499998999999999,7.562176826491069,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-1.2805415006629777,7.688880672808981,0.09516067629604741,0.6923076923076923,1.3846153846153846
0.749998999999999,7.129164124598851,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-0.749998999999999,7.382571817234673,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.000000000916934e-6,7.562176826491069,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-0.21945649933702027,7.688880672808981,0.09516067629604741,0.6923076923076923,1.3846153846153846
-1.000000000916934e-6,8.428202230275508,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-0.21945649933702027,8.301498383957597,0.09516067629604741,0.6923076923076923,1.3846153846153846
0.749998999999999,8.861214932167728,0.749998999999999,7.995189528383289,182,4,0.5,4,1,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.7073900008839717,-0.749998999999999,8.607807239531905,0.09516067629604741,0.6923076923076923,1.3846153846153846
2.999998999999999,8.428202230275508,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-2.7329797269168417,8.274038581082129,0.09516067629604741,0.6923076923076923,1.3846153846153846
2.999998999999999,7.562176826491069,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-2.7329797269168417,7.716340475684449,0.09516067629604741,0.6923076923076923,1.3846153846153846
2.249998999999999,7.129164124598851,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-2.249998999999999,7.437491422985609,0.09516067629604741,0.6923076923076923,1.3846153846153846
1.499998999999999,7.562176826491069,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-1.7670182730831563,7.716340475684449,0.09516067629604741,0.6923076923076923,1.3846153846153846
1.499998999999999,8.428202230275508,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-1.7670182730831563,8.274038581082129,0.09516067629604741,0.6923076923076923,1.3846153846153846
2.249998999999999,8.861214932167728,2.249998999999999,7.995189528383289,183,3,1,6,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.6439743025557902,-2.249998999999999,8.55288763378097,0.09516067629604741,0.6923076923076923,1.3846153846153846
7.499998999999999,8.428202230275508,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-7.08523936345842,8.188740642469236,0.09516067629604741,0.6923076923076923,1.3846153846153846
7.499998999999999,7.562176826491069,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-7.08523936345842,7.801638414297341,0.09516067629604741,0.6923076923076923,1.3846153846153846
6.749998999999999,7.129164124598851,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-6.749998999999999,7.608087300211394,0.09516067629604741,0.6923076923076923,1.3846153846153846
5.999998999999999,7.562176826491069,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-6.414758636541578,7.801638414297341,0.09516067629604741,0.6923076923076923,1.3846153846153846
5.999998999999999,8.428202230275508,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-6.414758636541578,8.188740642469236,0.09516067629604741,0.6923076923076923,1.3846153846153846
6.749998999999999,8.861214932167728,6.749998999999999,7.995189528383289,186,1,1,2,2,Less Than 8 ft.,Center,78,0.6923076923076923,108,1.3846153846153846,0.5971470160116449,1.19,2015-2021,3+ Makes,0.4469871512778951,-6.749998999999999,8.382291756555185,0.09516067629604741,0.6923076923076923,1.3846153846153846
10.499998999999999,8.428202230275508,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-10.08523936345842,8.188740642469236,0.15,0.625,1.25
10.499998999999999,7.562176826491069,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-10.08523936345842,7.801638414297341,0.15,0.625,1.25
9.749998999999999,7.129164124598851,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-9.749998999999999,7.608087300211394,0.15,0.625,1.25
8.999998999999999,7.562176826491069,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-9.414758636541578,7.801638414297341,0.15,0.625,1.25
8.999998999999999,8.428202230275508,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-9.414758636541578,8.188740642469236,0.15,0.625,1.25
9.749998999999999,8.861214932167728,9.749998999999999,7.995189528383289,188,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-9.749998999999999,8.382291756555185,0.15,0.625,1.25
11.999998999999999,8.428202230275508,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-11.58523936345842,8.188740642469236,0.15,0.625,1.25
11.999998999999999,7.562176826491069,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-11.58523936345842,7.801638414297341,0.15,0.625,1.25
11.249998999999999,7.129164124598851,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-11.249998999999999,7.608087300211394,0.15,0.625,1.25
10.499998999999999,7.562176826491069,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-10.914758636541578,7.801638414297341,0.15,0.625,1.25
10.499998999999999,8.428202230275508,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-10.914758636541578,8.188740642469236,0.15,0.625,1.25
11.249998999999999,8.861214932167728,11.249998999999999,7.995189528383289,189,1,0,0,0,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-11.249998999999999,8.382291756555185,0.15,0.625,1.25
13.499998999999999,8.428202230275508,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-13.08523936345842,8.188740642469236,0.15,0.625,1.25
13.499998999999999,7.562176826491069,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-13.08523936345842,7.801638414297341,0.15,0.625,1.25
12.749998999999999,7.129164124598851,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-12.749998999999999,7.608087300211394,0.15,0.625,1.25
11.999998999999999,7.562176826491069,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-12.414758636541578,7.801638414297341,0.15,0.625,1.25
11.999998999999999,8.428202230275508,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-12.414758636541578,8.188740642469236,0.15,0.625,1.25
12.749998999999999,8.861214932167728,12.749998999999999,7.995189528383289,190,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-12.749998999999999,8.382291756555185,0.15,0.625,1.25
14.999998999999999,8.428202230275508,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.58523936345842,8.188740642469236,0.15,0.625,1.25
14.999998999999999,7.562176826491069,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.58523936345842,7.801638414297341,0.15,0.625,1.25
14.249998999999999,7.129164124598851,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.249998999999999,7.608087300211394,0.15,0.625,1.25
13.499998999999999,7.562176826491069,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-13.914758636541578,7.801638414297341,0.15,0.625,1.25
13.499998999999999,8.428202230275508,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-13.914758636541578,8.188740642469236,0.15,0.625,1.25
14.249998999999999,8.861214932167728,14.249998999999999,7.995189528383289,191,1,1,2,2,8-16 ft.,Right Side,24,0.625,30,1.25,0.4152516208706391,0.83,2015-2021,3+ Makes,0.4469871512778951,-14.249998999999999,8.382291756555185,0.15,0.625,1.25
20.999999,8.428202230275508,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-20.58523936345842,8.188740642469236,0.15,0.5833333333333334,1.1666666666666667
20.999999,7.562176826491069,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-20.58523936345842,7.801638414297341,0.15,0.5833333333333334,1.1666666666666667
20.249999,7.129164124598851,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-20.249999,7.608087300211394,0.15,0.5833333333333334,1.1666666666666667
19.499999,7.562176826491069,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-19.914758636541578,7.801638414297341,0.15,0.5833333333333334,1.1666666666666667
19.499999,8.428202230275508,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-19.914758636541578,8.188740642469236,0.15,0.5833333333333334,1.1666666666666667
20.249999,8.861214932167728,20.249999,7.995189528383289,195,1,0,0,0,16-24 ft.,Right Side,12,0.5833333333333334,14,1.1666666666666667,0.3591905564924115,0.72,2015-2021,3+ Makes,0.4469871512778951,-20.249999,8.382291756555185,0.15,0.5833333333333334,1.1666666666666667
23.999999,8.428202230275508,23.249999,7.995189528383289,197,2,0.5,3,1.5,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.5622172478993495,-23.67166193592451,8.238636737946594,0.11500850340136054,0.46875,1.40625
23.999999,7.562176826491069,23.249999,7.995189528383289,197,2,0.5,3,1.5,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.5622172478993495,-23.67166193592451,7.751742318819984,0.11500850340136054,0.46875,1.40625
23.249999,7.129164124598851,23.249999,7.995189528383289,197,2,0.5,3,1.5,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.5622172478993495,-23.249999,7.508295109256679,0.11500850340136054,0.46875,1.40625
22.499999,7.562176826491069,23.249999,7.995189528383289,197,2,0.5,3,1.5,24+ ft.,Right Side,32,0.46875,45,1.40625,0.35374149659863946,1.06,2015-2021,3+ Makes,0.5622172478993495,-22.828336064075486,7.751742318819984,0.11500850340136054,0.46875,1.40625
